BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
-0.08854725698693973,0.3936720865083683,-0.3466097544770398,-0.23288008843562824,-0.3915778728128939,-0.20022996200378382,-0.8096721483503879,-0.37087276320357426,-0.7295535257631275,-0.10934117292267725,-0.18239095758316903,-0.46915203460947497,-0.3544135646363386,-0.2823632998222318,-0.0669675741849878,-0.45418900488299413,0.2808169817675588
-0.7319893664465486,-0.249434480801043,-0.424899735240609,-0.3569340222066546,-0.3490788190138387,-0.4667855542850508,-0.8064903456392756,-0.6786608078479125,-0.7073131650492339,-0.6753488578824289,-0.47606981743568183,-0.511333250061439,-0.960213482212927,-0.5289787906610075,-0.297309702179102,-0.5255509710834134,0.3606795442537747
0.04909913946878371,-1.0169527845055777,0.23205784678891347,0.5461894563646925,-0.45457623027477295,-0.3686532543762061,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5515645634162506,0.8261293384238336,-0.5986882602099775,-0.3570349520257533,-0.5255509710834134,0.3606795442537747
-0.3587752952564145,0.5180838229034924,-0.4620630524343565,-0.34729427860615986,-0.45457623027477295,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.5515645634162506,-0.9052490877317959,-0.36436780341352376,-0.25223787574539286,-0.5255509710834134,0.3606795442537747
-0.26402625090706594,0.5180838229034924,-0.06632989054340402,0.041603102436547815,-0.23340765320782472,-0.4667855542850508,-0.39122512558378775,-0.39931926791903927,-0.28794659595510935,-0.6753488578824289,-0.47606981743568183,-0.39063930999700436,0.6887183522210059,-0.3609328667760588,-0.22348093444605419,-0.5255509710834134,0.3606795442537747
-0.44857936511250573,-0.249434480801043,0.22886573314582334,0.5420805156549817,-0.45457623027477295,-0.4667855542850508,-0.5988577356115315,0.15936716405059478,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.3504079966421928,-0.6853915098072715,-0.35494300635995996,-0.29044315793578734,-0.5255509710834134,0.3606795442537747
0.5805173711636284,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.30140469376933227,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.410569537401616,-0.3203893854037965,0.06677602770685141,-0.5255509710834134,0.3606795442537747
0.02473913070575094,0.5180838229034924,-0.4218105930053604,-0.2954806567535009,-0.45457623027477295,-0.350030651574428,-0.8064903456392756,-0.1199743758782784,-0.916995191499105,0.5739627222804161,0.2566097688437404,-0.511333250061439,-0.7678381015289681,-0.2911894779443552,0.0587363071218045,-0.5255509710834134,0.3606795442537747
-0.7410395816438056,0.5180838229034924,-0.42274669671301146,-0.3569340222066546,-0.3439919417412989,-0.4667855542850508,-0.1835900239547569,-0.6786608078479125,0.13141997313901513,-0.6753488578824289,-0.47606981743568183,-0.39063930999700436,0.6612361549804403,-0.5431534711024516,-0.28867277185073015,-0.5255509710834134,0.3606795442537747
0.044141090219991144,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.41945023916461,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.7403559042884026,-0.47726784703601133,-0.08537078093435606,-0.5255509710834134,0.3606795442537747
-0.4328914524416527,-0.6331936326533104,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,1.027250755928643,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.5739627222804161,-0.03646206566802842,-0.5917958767710622,-0.7403559042884026,0.4607803546201603,-0.23573764983334553,0.044284139344168416,0.3606795442537747
-0.3745456071371438,0.13432467105122464,0.24497139743595997,0.11679912736015673,0.3640681993096825,0.5767866241694415,0.23167519610073103,0.7180535960202291,-0.0782645695052382,0.5739627222804161,1.1358252723790472,0.49444958380884996,-0.410569537401616,-0.1626425292679841,-0.20157065734084675,-0.1456620371329671,0.3606795442537747
1.220436698525322,0.5180838229034924,-0.3741535532488443,-0.23413573841585272,-0.45457623027477295,-0.4667855542850508,-1.0141254472683061,-0.39931926791903927,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.5515645634162506,0.0016634212068671838,-0.29875573402885,0.4141008584583789,-0.5255509710834134,0.3606795442537747
-0.09788167807754722,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,0.2397256948677579,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,-0.25891333024358737,-0.3295339001797974,-0.5917958767710622,-0.8228024960100992,-0.4680122564001869,-0.21946068907042376,-0.5255509710834134,0.3606795442537747
0.3256614689242138,0.5180838229034924,-0.26501322197380583,-0.2984930766286555,-0.07858964926096097,-0.37873377612383796,-0.39122512558378775,-0.39931926791903927,-0.0782645695052382,0.15752719464157477,-0.1829979829239129,-0.39063930999700436,-0.5754627208450093,-0.5986882602099775,-0.3570349520257533,-0.5255509710834134,0.3606795442537747
-0.3366290702390309,0.5180838229034924,-0.23201556627910555,-0.051173404878463356,-0.45457623027477295,-0.13532075926360923,-0.8064903456392756,-0.1199743758782784,-0.916995191499105,-0.25891333024358737,-0.1829979829239129,-0.4711019367066275,-0.1357475649959605,-0.3956187098239388,-0.23440397624676929,-0.2406351253715348,0.3606795442537747
0.0005795437143731541,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.313541884055861,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.5739627222804161,-0.03646206566802842,-0.5917958767710622,-0.27315855119878824,-0.3597077092476881,-0.10809791670410403,-0.5255509710834134,0.3606795442537747
-0.12130150506724188,0.5180838229034924,0.1313798930310407,0.4165951533355419,-0.45457623027477295,-0.4667855542850508,-0.5988577356115315,0.15936716405059478,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.3504079966421928,0.41389637981535043,-0.5986882602099775,-0.3570349520257533,-0.5255509710834134,0.3606795442537747
0.9900681674081615,0.5180838229034924,-0.3229252778476394,-0.16819386734871872,-0.45457623027477295,-0.14801881497697705,-0.5988577356115315,0.15936716405059478,-0.916995191499105,1.4068387748044198,0.2566097688437404,-0.4308706233518159,-0.1357475649959605,-0.5986882602099775,-0.3570349520257533,-0.5255509710834134,0.3606795442537747
1.1562630497484419,0.5180838229034924,-0.4695518820955651,-0.3569340222066546,-0.45457623027477295,-0.3596942264822864,-1.2217580572960502,-0.6786608078479125,-0.916995191499105,0.2332404736457638,-0.03646206566802842,-0.5917958767710622,-0.1357475649959605,-0.3344517770706662,0.32802864154740086,-0.5255509710834134,-0.3865616411793928
0.15116596940442104,-0.6331936326533104,-0.4166620226132795,-0.2888533330281608,-0.45457623027477295,-0.4667855542850508,-0.8064903456392756,-0.1199743758782784,-0.916995191499105,-0.6753488578824289,-0.47606981743568183,-0.511333250061439,0.5513073660181781,0.6136797371911734,-0.12238648254233493,-0.5255509710834134,0.3606795442537747
