BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER_NUM
-0.45034733564105855,0.5180288083234439,3.5003374171795443,0.30660984471028085,-0.4668173169053085,2.6732946829640527,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,1.9828692236829417,2.474943104216825,1.5961899260116144,-0.27226072285919156,2.893277129190729,0.36070231737411074,0
2.3084105202752028,0.5180288083234439,3.203574303702795,0.0429124293250289,-0.35760742836374665,2.3939615607963085,1.5990755122353497,0.9902926926983583,0.40307507240900664,3.109299519695461,1.8565963571685846,0.11904728098319174,0.35347673803737095,-0.5255884449323432,0.36070231737411074,0
0.938018297826491,-0.6331883301626321,-0.35695650522983663,0.15058306855034853,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,-0.028613447767985595,1.7878911630521133,2.4187385595261413,7.289663889841468,-0.5255884449323432,0.36070231737411074,0
1.1928282749360608,0.5180288083234439,0.6323763721288446,0.3618992763757424,0.34269575332573404,0.9972892459358388,0.9700444768847991,0.9902926926983583,0.5496046585888092,1.057587194815515,0.13896650425680426,-0.03986867613641502,0.302691392183305,-0.5255884449323432,0.36070231737411074,0
-0.6412670751563373,0.5180288083234439,0.48824513262301333,0.6375613247734002,-0.4668173169053085,1.5559588422822015,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,2.9081512525503683,-0.32822881573519996,0.2800115403883951,-0.2818533069257857,2.608372804302331,0.36070231737411074,0
0.3947622221837013,0.5180288083234439,2.5282528151387527,0.019270668344877517,-0.4668173169053085,2.3939615607963085,0.34101344153424845,-0.6754038016160128,-0.47610244466980883,1.0978168482445336,0.8260184454215164,1.3628288210016593,0.204391369870612,-0.24068412004394527,0.36070231737411074,0
0.1781036888266754,0.5180288083234439,2.363330867242409,-0.011989976318774385,-0.3267002890564577,2.6732946829640527,-0.07834142074083245,-0.25898092731103994,-0.3295728584900063,1.419654075676682,1.2382496101203437,1.1011162560117835,-0.10244288756495841,-0.5255884449323432,0.36070231737411074,0
-0.6868838733236157,0.5180288083234439,0.3947863498753975,-0.45459293468712664,-0.4668173169053085,2.6732946829640527,-0.9170486291668528,-0.6754038016160128,-0.47610244466980883,0.2932237796641628,3.2994054336144796,-0.15823233446905544,-0.2836943496488254,2.893277129190729,0.36070231737411074,0
3.755332362345639,0.5180288083234439,0.33455896309476735,3.915749133422943,-0.29003489444653685,0.1592865274217318,1.38939933915988,-0.25898092731103994,-0.3295728584900063,1.258735461960608,1.2382496101203437,1.6152509500073957,3.8497720434710163,-0.5255884449323432,0.36070231737411074,0
0.9489241964237018,0.5180288083234439,0.5710705916067188,0.9645651394156057,-0.4668173169053085,2.3939615607963085,1.1797206499602688,-0.6754038016160128,-0.47610244466980883,2.4253954114021457,0.33134104778292367,2.5697498680087483,0.5435560112711258,-0.24068412004394527,0.36070231737411074,0
1.8056228542839639,0.5180288083234439,0.1594193851114026,1.707312306523082,0.7302200440485372,0.1592865274217318,1.5990755122353497,0.9902926926983583,0.6961342447686117,2.666773331976257,1.1008392218874012,-0.07733689238102422,0.42807353028417094,-0.5255884449323432,0.36070231737411074,0
3.3342938537426265,0.5180288083234439,2.1131555683074836,2.4471954810702874,0.3374213640503657,2.3939615607963085,1.5990755122353497,1.8231434384027838,0.989193417128217,2.8276919456923313,3.4368158218474223,0.05369288330605721,0.5708037189171271,-0.5255884449323432,0.36070231737411074,0
0.26400270944071863,0.5180288083234439,-0.35695650522983663,5.716647559516687,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,2.4253954114021457,1.1008392218874012,0.6326946810280144,-0.08735394484068489,-0.5255884449323432,0.36070231737411074,0
0.39792686562283414,0.5180288083234439,7.151097852181347,-0.45459293468712664,-0.4668173169053085,2.3939615607963085,-0.9170486291668528,-0.6754038016160128,-0.47610244466980883,8.138006198322781,-0.4656392039681424,3.4180785430431593,0.4995465170803148,-0.5255884449323432,0.36070231737411074,0
0.4469070778512723,0.5180288083234439,0.480756621892962,4.080566929217683,-0.4668173169053085,0.9972892459358388,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,1.5001133825347193,3.4368158218474223,-0.24801327488640373,-0.09338144497208366,-0.5255884449323432,0.36070231737411074,0
8.397189073741009,0.5180288083234439,5.335679221560686,13.43505222001511,-0.4668173169053085,1.8352919644499457,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,8.097776544893762,3.711636598313307,7.352374741829386,7.614347973428887,-0.5255884449323432,0.36070231737411074,0
4.340117601079766,0.5180288083234439,0.4265236584239981,0.4123453538273094,-0.4668173169053085,0.7179561237680945,0.5506896146097182,-0.6754038016160128,-0.47610244466980883,-0.06884310119700414,4.673509315943904,0.5134013702580171,0.9563721176766665,-0.5255884449323432,0.36070231737411074,0
0.2877936285357987,0.5180288083234439,1.7133968156988304,2.1360818490887357,-0.4668173169053085,2.6732946829640527,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,3.310447786840554,0.5511976689556315,0.9267981237150016,-0.12312696040894665,-0.5255884449323432,0.36070231737411074,0
-0.019569644996198562,0.5180288083234439,1.644566377170402,0.37816542717172114,-0.4668173169053085,2.6732946829640527,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,0.6552906605253297,0.5511976689556315,0.17994532681918396,-0.216082726070918,-0.5255884449323432,0.36070231737411074,0
5.817252742966154,0.5180288083234439,2.0286492609780953,5.99483080599829,0.698792831279147,1.8352919644499457,1.5990755122353497,3.072417058412182,3.3336667960050583,8.097776544893762,4.261278151245077,3.4486802024644367,2.2296142011044533,-0.5255884449323432,0.36070231737411074,0
-0.7005574948312027,-1.016927376324657,0.11869947841436557,1.396043864132867,-0.4668173169053085,0.9972892459358388,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,1.258735461960608,-0.13585427220908058,0.2902944470614211,-0.31623530362757796,1.6500545272789118,0.36070231737411074,0
0.5770457676803648,0.5180288083234439,2.707916827199566,1.9737189040599417,-0.4668173169053085,2.6732946829640527,0.7603683038093294,-0.6754038016160128,-0.47610244466980883,2.5058547182601827,1.7878911630521133,4.366147557044717,0.09592014940360806,0.3291279485984248,0.36070231737411074,0
-0.4655209723560491,0.5180288083234439,2.2519912318425064,0.37210570546118654,0.21241426782028844,1.5559588422822015,0.9700444768847991,-0.25898092731103994,-0.3295728584900063,1.0978168482445336,2.8871742689156523,1.0443247283278654,-0.253498486294174,2.608372804302331,0.36070231737411074,0
-0.2828304965758103,0.5180288083234439,3.945400756023102,2.9512028822463012,0.3059908072002126,2.6732946829640527,1.1797206499602688,2.2395663127077565,2.1614301065666375,4.638026349998166,1.650480774819171,3.095034071431185,-0.20822965981518868,2.038560735659961,0.36070231737411074,0
5.000008715341053,0.5180288083234439,2.465868640875131,0.683772231759393,0.3086924959139654,2.6732946829640527,1.5990755122353497,0.1574469440884129,-0.03651368613040111,3.028840212837424,2.6123534924497678,1.0038619025444235,1.0095320146158344,-0.5255884449323432,0.36070231737411074,0
-0.5898934020357671,0.5180288083234439,0.6158269441518124,1.6697376087632343,-0.4668173169053085,0.7179561237680945,1.38939933915988,-0.6754038016160128,-0.47610244466980883,1.1782761551025709,4.261278151245077,0.3733711056118234,-0.27732714774348666,2.893277129190729,0.36070231737411074,0
1.9333461621701509,0.5180288083234439,0.006775462048401164,2.7561749409895526,-0.4668173169053085,-0.12004659474601245,1.1797206499602688,-0.6754038016160128,-0.47610244466980883,0.7759796208123854,1.9253015512850558,-0.11078261446180909,0.4242827991408386,-0.5255884449323432,0.36070231737411074,0
-0.6166194896796319,-0.24944928400060679,-0.3227370837119834,2.9809707122549858,-0.4668173169053085,-0.3993830689246308,0.7603683038093294,-0.6754038016160128,-0.47610244466980883,0.8564389276704224,0.9634288336544587,0.23820112114161657,-0.27697806531766406,2.51340355638434,0.36070231737411074,0
-0.6891253973316135,0.13428976216141855,0.29537531563840863,-0.16664557457340326,-0.4668173169053085,2.6732946829640527,0.5506896146097182,-0.6754038016160128,-0.47610244466980883,0.7357499673833667,2.8871742689156523,-0.23825605328332375,-0.27895446331733487,1.3392488768009574,0.36070231737411074,0
1.4389516940909752,0.5180288083234439,4.587990885941634,2.4652419515658943,-0.4668173169053085,1.5559588422822015,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,4.356418775995036,0.8260184454215164,2.6564253519270244,0.8952199567038238,-0.5255884449323432,0.36070231737411074,0
0.41204871515933905,0.5180288083234439,1.7252772204934086,0.6892790591532729,-0.37679787618555344,2.3939615607963085,1.5990755122353497,-0.25898092731103994,-0.3295728584900063,1.5001133825347193,1.1008392218874012,1.3921679472106592,-0.10765137797634146,-0.5255884449323432,0.36070231737411074,0
3.5950450270209426,0.5180288083234439,3.317510518446746,5.173274082994866,-0.4668173169053085,1.8352919644499457,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,5.482849072007556,1.5130703865862285,3.544399870744884,3.289070518788016,-0.5255884449323432,0.36070231737411074,0
1.8578114021589855,0.5180288083234439,0.6061033268402252,-0.20512701901256444,-0.4668173169053085,2.3939615607963085,0.9700444768847991,-0.6754038016160128,-0.47610244466980883,0.3334534330931813,2.74976388068271,-0.07782282537332327,0.2296506139087048,-0.5255884449323432,0.36070231737411074,0
2.405434625011844,0.5180288083234439,5.261065218832057,-0.45459293468712664,-0.4668173169053085,0.4386196495894761,-0.9170486291668528,-0.6754038016160128,-0.47610244466980883,-0.39068032862915253,1.1008392218874012,3.2135931862008023,0.42407030916063077,-0.5255884449323432,0.36070231737411074,0
0.5566856025693596,0.13428976216141855,0.34119198828687236,9.775776474668207,-0.4668173169053085,1.5559588422822015,0.5506896146097182,-0.6754038016160128,-0.47610244466980883,1.057587194815515,4.123867763012134,2.7503575345630558,-0.04596147315703328,0.7176341569794743,0.36070231737411074,0
0.38378845999509764,0.5180288083234439,0.47822631255537423,0.933923736386607,-0.34098644669605244,1.5559588422822015,0.9700444768847991,-0.25898092731103994,-0.3295728584900063,1.057587194815515,-0.4106750486749654,0.03682667775828863,0.10333808320770443,-0.5255884449323432,0.36070231737411074,0
-0.14014991881840164,0.5180288083234439,2.5247887011646744,0.17222335210421022,-0.4668173169053085,2.6732946829640527,1.38939933915988,-0.6754038016160128,-0.47610244466980883,3.471366400556628,0.9634288336544587,1.4135616582037216,-0.2207878869098052,0.044223623710026846,0.36070231737411074,0
