BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER_NUM
0.11779354201453243,0.5180288083234439,-0.35695650522983663,1.019732934331403,-0.4668173169053085,-0.6787161910923751,0.5506896146097182,-0.6754038016160128,-0.47610244466980883,-0.26999136834209686,-0.7404599804340273,-0.1151140144241862,0.6734587061907994,-0.5255884449323432,0.36070231737411074,3
0.12443499968365913,0.5180288083234439,-0.35695650522983663,0.027752067162359326,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,-0.10907275462602269,-0.6030495922010848,-0.364159983997044,-0.1292936052356077,-0.5255884449323432,0.36070231737411074,3
-0.13044636545029364,0.5180288083234439,-0.35695650522983663,0.5628653025933618,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,-0.10907275462602269,-0.9053524463135582,-0.22452843217497334,0.5730518394657271,-0.5255884449323432,0.36070231737411074,3
-0.02292440843843518,0.5180288083234439,1.1493185697980202,0.33909791475690604,-0.4668173169053085,0.1592865274217318,1.38939933915988,-0.6754038016160128,-0.47610244466980883,0.454142393380237,-0.4106750486749654,-0.38861626747989947,-0.14719915493397753,0.3291279485984248,0.36070231737411074,3
-0.3088931591935437,0.5180288083234439,-0.10394966965523003,1.4451187636791307,-0.4668173169053085,-0.12004659474601245,0.9700444768847991,-0.6754038016160128,-0.47610244466980883,0.454142393380237,0.8260184454215164,-0.02674371024531394,-0.249541295134294,-0.24068412004394527,0.36070231737411074,3
0.20390744926814036,0.5180288083234439,-0.2569490409347021,-0.08044935060694876,-0.4668173169053085,-0.3993830689246308,0.5506896146097182,-0.6754038016160128,-0.47610244466980883,-0.22976171491307834,2.337532715983883,-0.0043100235127950465,-0.038291305426147865,-0.5255884449323432,0.36070231737411074,3
0.96726173143121,0.5180288083234439,-0.35695650522983663,-0.013781353904735342,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,-0.10907275462602269,-0.13585427220908058,-0.2346563615997412,4.979279096346577,-0.5255884449323432,0.36070231737411074,3
0.2171732968574287,0.5180288083234439,-0.35695650522983663,-0.2592221989540519,-0.4668173169053085,-0.6787161910923751,0.7603683038093294,-0.6754038016160128,-0.47610244466980883,-0.26999136834209686,-0.6854958251408503,-0.5216707158971465,5.446641246937327,-0.5255884449323432,0.36070231737411074,3
-0.6881209617943419,-1.016927376324657,-0.35695650522983663,0.4476200112298738,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,0.09207551251907005,-0.7404599804340273,0.21634230949294164,-0.32009350286105365,-0.5255884449323432,0.36070231737411074,3
-0.6701339397189271,0.5180288083234439,-0.35695650522983663,-0.012719796816758442,-0.4668173169053085,-0.6787161910923751,1.5990755122353497,-0.6754038016160128,-0.47610244466980883,-0.10907275462602269,-0.4106750486749654,-0.5243520314098479,-0.2872695766573429,-0.5255884449323432,0.36070231737411074,3
